1,2,3,4,5,6,n_dots,manifold_name,manifold_name_full
14.295376645852604,13.60973840940002,13.747499782479947,14.06957825790023,14.02833202812138,13.547020813972052,1250,Mp3_Paraboloid,Mp3_Paraboloid1250
13.504675868551473,14.431357671606596,14.184103307584339,14.226939359158715,14.448083183795905,14.449725320404772,1250,Mp3_Paraboloid,Mp3_Paraboloid1250
14.020634327141366,13.515796295816655,13.996847091668593,14.06208108887885,14.015765862458764,14.315426508302155,1250,Mp3_Paraboloid,Mp3_Paraboloid1250
14.742253661007176,13.995057644056844,13.532926654992563,13.827427479974965,13.860656148205178,13.863635275877522,1250,Mp3_Paraboloid,Mp3_Paraboloid1250
13.980048692033602,13.863674000956252,13.532844652022233,13.822565251512529,14.383379312162027,13.600882223003694,1250,Mp3_Paraboloid,Mp3_Paraboloid1250
14.19309027292867,13.10266566579146,13.919227302022675,14.227042836117578,14.27817984816378,14.484940176565658,1250,Mp3_Paraboloid,Mp3_Paraboloid1250
13.724330693331698,14.522195184130199,13.886012944158834,13.229286187106625,14.526668253644145,14.183878188680591,1250,Mp3_Paraboloid,Mp3_Paraboloid1250
13.859254890997951,14.315722188690234,13.533456118817716,14.133403182297922,14.148841733214008,14.063876176529476,1250,Mp3_Paraboloid,Mp3_Paraboloid1250
14.609443665042296,13.644435247083106,13.40300149914292,13.746022730616072,13.89648704150026,14.384946917943461,1250,Mp3_Paraboloid,Mp3_Paraboloid1250
14.85468071508769,13.993974752257081,14.337343073810645,14.09420369100987,13.955715435711259,13.955049679496268,1250,Mp3_Paraboloid,Mp3_Paraboloid1250
15.071595171332588,13.533522938028154,13.493243027107527,14.216509951664143,13.985808411417251,14.540648622523863,1250,Mp3_Paraboloid,Mp3_Paraboloid1250
14.364489342921711,13.932835792745168,13.876207528864972,13.799825719779221,13.71735811007965,13.941682545278915,1250,Mp3_Paraboloid,Mp3_Paraboloid1250
14.240561467975407,13.995556041810573,14.426367963479287,13.892355776327722,13.210629145897741,14.855528520787272,1250,Mp3_Paraboloid,Mp3_Paraboloid1250
15.256250423242047,13.594302757193004,13.866206325420237,13.590697527223126,13.875245946793967,13.799867918407255,1250,Mp3_Paraboloid,Mp3_Paraboloid1250
14.638734123079436,13.97360687553089,13.409851389877351,13.51959585496136,14.67673129108402,13.539104141293445,1250,Mp3_Paraboloid,Mp3_Paraboloid1250
14.285811488833374,13.419388372010582,13.429223182862332,14.078430239011727,14.284479041174892,14.265105588685609,1250,Mp3_Paraboloid,Mp3_Paraboloid1250
14.798357540989088,13.577387801843527,14.141167473083195,13.483589542382996,14.235183528834414,13.703546386540557,1250,Mp3_Paraboloid,Mp3_Paraboloid1250
14.28813754219212,14.229428826149727,14.200228906227029,14.15182559300764,14.190506897571705,13.885054329849776,1250,Mp3_Paraboloid,Mp3_Paraboloid1250
13.828469432439952,14.11800221340351,14.013435640410956,13.198388856802769,14.095643508516691,13.748945180051432,1250,Mp3_Paraboloid,Mp3_Paraboloid1250
14.104847686054379,13.43442853588866,14.463377105798878,14.329463825123648,13.925381887989408,14.276391885331122,1250,Mp3_Paraboloid,Mp3_Paraboloid1250
14.681762323320301,13.40428462191349,13.456669987810539,13.85431729628226,13.624141686749068,13.315887112078235,1250,Mp3_Paraboloid,Mp3_Paraboloid1250
14.657184871996305,14.31850458878889,13.98700502631483,14.273080320964382,13.125920465283533,14.052828899773342,1250,Mp3_Paraboloid,Mp3_Paraboloid1250
15.523720285345027,14.026937865054462,13.659824461501028,13.600573615826622,14.484212452187105,14.439633636481867,1250,Mp3_Paraboloid,Mp3_Paraboloid1250
14.692353294103802,13.30771431024415,13.664645159321243,14.221795132459967,13.637996344192015,13.688522197762136,1250,Mp3_Paraboloid,Mp3_Paraboloid1250
14.108014281921061,13.309375918120608,13.990013271599144,13.560542125582769,14.684674309943798,14.176532983313406,1250,Mp3_Paraboloid,Mp3_Paraboloid1250
14.34385792764243,13.797294858555276,14.152582522837902,13.884990229274862,13.756569559327211,13.867347768354806,1250,Mp3_Paraboloid,Mp3_Paraboloid1250
13.948679247914104,13.963684382568726,13.248247047623527,14.424771769038486,13.998272365508685,13.818406621756802,1250,Mp3_Paraboloid,Mp3_Paraboloid1250
14.163760748661105,13.753712306103418,13.730794410764268,14.16788717966202,13.723548205233467,13.979400260873819,1250,Mp3_Paraboloid,Mp3_Paraboloid1250
14.486350615253734,14.253163411385412,14.294486796553697,13.606066172819675,14.527140345747966,13.730423520775668,1250,Mp3_Paraboloid,Mp3_Paraboloid1250
14.802589756523592,14.013108434919817,13.797311156770672,13.549309391143895,13.928966034527818,14.095251223544153,1250,Mp3_Paraboloid,Mp3_Paraboloid1250
14.320629171653007,14.393033642427648,13.927667568072222,13.697642914116399,14.526552556406202,14.335185625761229,1250,Mp3_Paraboloid,Mp3_Paraboloid1250
14.41627048603813,13.912165719219772,14.157201355042796,14.016626175937732,14.025858697544447,13.774258146515965,1250,Mp3_Paraboloid,Mp3_Paraboloid1250
14.977385888170078,13.746416950650005,13.18261768736485,13.506346327706396,13.868168705238153,14.45079748547905,1250,Mp3_Paraboloid,Mp3_Paraboloid1250
15.075987698573973,14.248329976407001,13.761745840830383,13.946264180217083,13.715877509379547,13.665364792094019,1250,Mp3_Paraboloid,Mp3_Paraboloid1250
14.478212617773789,14.104480846681959,13.648678435711481,14.237195365210338,14.044423614413956,14.133619710523993,1250,Mp3_Paraboloid,Mp3_Paraboloid1250
13.880294454417777,13.586152058761831,13.240987938368132,13.907634366939849,13.505229531382307,13.96312355082796,1250,Mp3_Paraboloid,Mp3_Paraboloid1250
14.488670564371567,13.875363281739496,14.053735676458952,13.569210470277005,14.906255949537139,14.121760418920985,1250,Mp3_Paraboloid,Mp3_Paraboloid1250
14.761017920689424,14.43883109891384,13.7137261024663,13.913914907810744,13.815742942789665,14.018604230901815,1250,Mp3_Paraboloid,Mp3_Paraboloid1250
13.611219952520184,13.785418610515249,13.733931192682794,13.99392245618359,14.569647788471801,13.87766935362275,1250,Mp3_Paraboloid,Mp3_Paraboloid1250
14.240637979182944,14.112336561697253,13.803134776223088,13.928066762797146,14.12941757892352,14.137905161947407,1250,Mp3_Paraboloid,Mp3_Paraboloid1250
14.96487785306359,14.235689968957942,13.695045966610898,13.534985964190069,13.608884884039004,13.84639384253808,1250,Mp3_Paraboloid,Mp3_Paraboloid1250
13.632648531148734,13.397349639293878,13.549327739780988,13.423327486551617,14.149906187591085,14.365121050069575,1250,Mp3_Paraboloid,Mp3_Paraboloid1250
15.194388762490268,13.779652430985083,13.314293511876862,13.936504060930705,13.80485487829769,13.447792024583599,1250,Mp3_Paraboloid,Mp3_Paraboloid1250
14.439210767420247,13.849699285030217,13.928147505513131,13.909945453369552,14.118109955074832,13.20541057155842,1250,Mp3_Paraboloid,Mp3_Paraboloid1250
14.487806760197904,13.486605448717429,13.720744720754984,13.669900341093964,13.738339751284997,14.151221337826916,1250,Mp3_Paraboloid,Mp3_Paraboloid1250
14.401133378542648,13.737773206173035,13.961468069195375,13.931250459090062,13.788372020976754,13.367704613326724,1250,Mp3_Paraboloid,Mp3_Paraboloid1250
15.86785698917754,14.420359074505319,14.043917000117238,14.187122230126958,14.188833352002684,14.275253982581033,1250,Mp3_Paraboloid,Mp3_Paraboloid1250
14.214307755809163,14.0708711576766,13.155364675541128,13.386072217390625,14.072468603974665,13.941539757530782,1250,Mp3_Paraboloid,Mp3_Paraboloid1250
14.193723243576612,14.107264548419097,13.149239556245373,13.721763236748815,13.964014908166966,14.083074120638758,1250,Mp3_Paraboloid,Mp3_Paraboloid1250
14.325629965035652,13.360474333302767,14.138151702353987,14.317704117611067,13.572357907952071,13.776277216437627,1250,Mp3_Paraboloid,Mp3_Paraboloid1250
14.320345992971278,13.641964951988275,13.370857397188589,13.951191114878913,13.76671043356035,13.393480090715899,2500,Mp3_Paraboloid,Mp3_Paraboloid2500
14.282281801339202,13.568591773971963,13.607014564469704,14.248668052575495,13.599614275266937,14.104418748504546,2500,Mp3_Paraboloid,Mp3_Paraboloid2500
14.98248092914977,13.843324495958399,14.192190992956498,13.852715332260619,13.837378351742863,13.372171150119465,2500,Mp3_Paraboloid,Mp3_Paraboloid2500
13.953333033831797,13.299060046599628,13.772211728609475,13.424589598080034,13.576141758806818,14.01171767769194,2500,Mp3_Paraboloid,Mp3_Paraboloid2500
14.865623095032268,13.508250791985791,13.752275440053939,13.241593205293906,14.474030625918529,13.871199918421036,2500,Mp3_Paraboloid,Mp3_Paraboloid2500
14.47222374936049,13.590005630637055,14.291468356962403,14.363098269650166,13.434367122317557,14.405337462862658,2500,Mp3_Paraboloid,Mp3_Paraboloid2500
14.073975386377487,14.154609738529834,14.351364576822593,13.858465883583056,13.43084988940291,13.88254216001816,2500,Mp3_Paraboloid,Mp3_Paraboloid2500
14.57653590920736,13.786137960234297,14.263862238609871,13.683024385023927,13.67762205322683,14.883736189582415,2500,Mp3_Paraboloid,Mp3_Paraboloid2500
15.010476162740519,14.431241283807369,13.861688380630007,13.972332598553797,14.198772576660229,13.269709424420702,2500,Mp3_Paraboloid,Mp3_Paraboloid2500
15.103519324221503,14.233638929201375,14.148116011317295,13.330139715448155,14.149958406430788,13.762695078672882,2500,Mp3_Paraboloid,Mp3_Paraboloid2500
14.80183089670256,13.769047072222666,14.354770080137444,14.586434767516995,14.445644679663523,14.207248462569083,2500,Mp3_Paraboloid,Mp3_Paraboloid2500
14.538422902228861,13.813855379595209,13.64586065525884,14.01958798839195,13.566093970795894,14.49967959235764,2500,Mp3_Paraboloid,Mp3_Paraboloid2500
15.617307702190683,13.17184884413937,13.556132113327795,13.929937189486251,13.77546707336241,14.053415988368727,2500,Mp3_Paraboloid,Mp3_Paraboloid2500
14.386579467628884,13.923341106263189,13.628711132121657,13.918826614314213,13.946802511808244,14.296527988883177,2500,Mp3_Paraboloid,Mp3_Paraboloid2500
14.22380379019882,13.912562300534859,13.398620391889843,14.007364996722448,14.25207156501232,14.10852538038867,2500,Mp3_Paraboloid,Mp3_Paraboloid2500
14.099182349049826,13.631807952984174,14.341967306266387,14.54474378495419,14.372875226597344,14.140040400758743,2500,Mp3_Paraboloid,Mp3_Paraboloid2500
14.292409971555967,13.719673057881836,13.49297226861619,13.674761915576033,13.82194941607656,13.36267314460531,2500,Mp3_Paraboloid,Mp3_Paraboloid2500
14.521865884457403,13.64257780140436,13.825036809609648,13.95091344462204,14.15982316120191,14.01437376269289,2500,Mp3_Paraboloid,Mp3_Paraboloid2500
13.867261483898655,14.363619119616791,13.643201948654312,13.92230947810404,13.844114537414791,14.454866934502604,2500,Mp3_Paraboloid,Mp3_Paraboloid2500
14.681777606342546,13.26684002440406,13.678602692611092,13.832011512605408,14.123766544005457,14.522488957129013,2500,Mp3_Paraboloid,Mp3_Paraboloid2500
14.96934346036193,13.465496604905564,13.596576324737805,13.925312882980595,14.265570319275882,14.204914801583374,2500,Mp3_Paraboloid,Mp3_Paraboloid2500
15.307912673482111,14.128918196003992,13.616307491910558,13.842565549696207,13.740042460610763,13.518798885543037,2500,Mp3_Paraboloid,Mp3_Paraboloid2500
15.1232475374812,13.798244295593047,13.35510762424268,13.865957445554846,14.259155964745243,14.433539235863035,2500,Mp3_Paraboloid,Mp3_Paraboloid2500
14.678150076430795,14.180706751607175,14.151837567611448,13.122521299745273,14.218824861207374,14.179540293863138,2500,Mp3_Paraboloid,Mp3_Paraboloid2500
14.489489746854941,13.97412152398981,13.544711148032018,14.657806784945702,13.343839376494307,14.066286876045226,2500,Mp3_Paraboloid,Mp3_Paraboloid2500
14.88175678416394,13.762042984082708,13.664809933518582,13.764121940344562,14.03576374339917,14.094079198462502,2500,Mp3_Paraboloid,Mp3_Paraboloid2500
14.283635686517345,13.855100437791473,13.561937374381715,14.08240382800296,14.085097566543068,14.647340736231422,2500,Mp3_Paraboloid,Mp3_Paraboloid2500
14.16163138582816,13.904571369924254,13.750348764036213,13.499411196601999,14.583362499411681,13.657518396694666,2500,Mp3_Paraboloid,Mp3_Paraboloid2500
14.2418584943007,14.242984825302072,13.665569444328012,13.969207817134903,13.631339144547416,14.116932964442446,2500,Mp3_Paraboloid,Mp3_Paraboloid2500
14.918725984812555,13.560066337787903,14.181352162218452,13.810459063945947,14.2939738090942,14.54715156730571,2500,Mp3_Paraboloid,Mp3_Paraboloid2500
14.335607313204687,13.920134358332058,14.069650971769288,14.03837757873765,13.60778246452918,13.910149745573637,2500,Mp3_Paraboloid,Mp3_Paraboloid2500
13.67062816369065,14.585120469536749,14.09747654366408,14.231934986866417,13.361911501732104,14.572141501283241,2500,Mp3_Paraboloid,Mp3_Paraboloid2500
15.5248831124438,13.739814003362532,13.690776250192371,14.227739816488048,14.259431106735933,14.265492769995996,2500,Mp3_Paraboloid,Mp3_Paraboloid2500
14.295020368581236,14.152658689080475,14.206018456152625,14.172163292726356,13.635673879735174,13.808862155998325,2500,Mp3_Paraboloid,Mp3_Paraboloid2500
14.500437372487513,14.310176607306728,14.331507714940404,14.834300289670956,13.890776105571954,13.799094318231877,2500,Mp3_Paraboloid,Mp3_Paraboloid2500
14.088138624058997,14.559617752030187,14.081630149853613,13.260250424379494,14.21787733437881,14.058748990674404,2500,Mp3_Paraboloid,Mp3_Paraboloid2500
14.301227583225916,13.9377843430437,13.968601956949051,13.46969887383578,14.583901643353743,13.229865408280567,2500,Mp3_Paraboloid,Mp3_Paraboloid2500
14.096191048949063,13.543904091648248,14.048890209819204,13.387434220085762,14.054057034661005,14.041491085662203,2500,Mp3_Paraboloid,Mp3_Paraboloid2500
14.960433223296308,13.878286342617242,13.741958113895723,14.4086031431696,14.119694441104098,14.068120725709294,2500,Mp3_Paraboloid,Mp3_Paraboloid2500
14.670144932447151,13.871639454956682,14.124725723313903,13.30042860686737,14.202189022100667,13.754072401924107,2500,Mp3_Paraboloid,Mp3_Paraboloid2500
14.050905217214774,13.945413740395676,14.164755139035401,14.028159115093462,14.496237473378104,13.899350700020916,2500,Mp3_Paraboloid,Mp3_Paraboloid2500
15.171614933056603,13.846796717022846,14.318143357048694,13.300912960636264,14.112828821705394,13.986928454625238,2500,Mp3_Paraboloid,Mp3_Paraboloid2500
14.652185510972123,14.41938155964265,13.524580629425492,13.904409217692658,13.982571775335886,13.594376703955952,2500,Mp3_Paraboloid,Mp3_Paraboloid2500
14.367042627590124,13.482446117666765,13.916333692711518,13.548617639251917,13.68362265556283,13.568400543474345,2500,Mp3_Paraboloid,Mp3_Paraboloid2500
14.676018707695805,13.671453025467992,14.26510987613959,13.657721670710435,13.604372099009286,13.786307632989038,2500,Mp3_Paraboloid,Mp3_Paraboloid2500
14.831562449154559,13.827379462574715,13.993654189325207,13.938510784733277,14.43427123761927,14.27723902708746,2500,Mp3_Paraboloid,Mp3_Paraboloid2500
14.532750013647666,13.663549956139097,13.547626980409582,13.312927241510163,14.30797396568571,13.804545615975563,2500,Mp3_Paraboloid,Mp3_Paraboloid2500
14.184517072875753,13.910803625729688,13.740794584987533,14.226304619272012,14.177802731287144,13.969975238630912,2500,Mp3_Paraboloid,Mp3_Paraboloid2500
14.035817420174487,13.479659049955732,13.790667563864055,13.683630800499946,13.888734717045203,14.801910498409104,2500,Mp3_Paraboloid,Mp3_Paraboloid2500
14.255463483101844,14.333270249364578,13.69829561058768,13.892294327370163,14.103591767882156,14.087421075843455,2500,Mp3_Paraboloid,Mp3_Paraboloid2500
14.556505535351599,13.893542317330962,13.157192825063678,13.650386598769202,13.616582002927348,14.260094171743747,1250,Mp2_Paraboloid,Mp2_Paraboloid1250
14.856593739013729,13.971778986461652,13.8889777010186,13.86484378850614,13.788405053379144,13.608544476362843,1250,Mp2_Paraboloid,Mp2_Paraboloid1250
14.743405729094535,14.217770620861891,13.822485352622564,13.779710006613742,13.646950664228708,13.88773376793682,1250,Mp2_Paraboloid,Mp2_Paraboloid1250
14.14084466279898,13.201083745414497,14.313221738860252,14.2467321764166,13.848005936449931,13.286520054546632,1250,Mp2_Paraboloid,Mp2_Paraboloid1250
14.606275358962549,13.884185576379634,13.927414511677203,14.06972962346151,14.052086667463488,14.092797691027048,1250,Mp2_Paraboloid,Mp2_Paraboloid1250
14.738899251060332,13.491399091069873,13.506193885613024,13.850894780650945,13.703383655819035,14.192916488123242,1250,Mp2_Paraboloid,Mp2_Paraboloid1250
14.955667680616742,14.107709971829806,13.811017518256897,13.469803614308168,13.617111600725867,14.309120400770171,1250,Mp2_Paraboloid,Mp2_Paraboloid1250
14.392814887270763,14.236664725185477,13.012671587257282,13.395423952074934,14.170659758232805,13.552782602727467,1250,Mp2_Paraboloid,Mp2_Paraboloid1250
14.871122324810695,13.691467963487659,13.863218569209183,13.359844543626764,13.958559508492675,13.754066530136415,1250,Mp2_Paraboloid,Mp2_Paraboloid1250
14.211448534186966,13.954568493404897,14.052262528033054,13.420492276339894,13.786276284531647,12.887159171007136,1250,Mp2_Paraboloid,Mp2_Paraboloid1250
14.831059130877977,14.224792191355359,13.925900667739533,13.910790878822198,13.751781524671324,14.119683027269975,1250,Mp2_Paraboloid,Mp2_Paraboloid1250
14.478750851122477,14.138111476146873,13.230913501065665,13.812900324793013,13.70542676881432,14.056227538794278,1250,Mp2_Paraboloid,Mp2_Paraboloid1250
13.582520104919547,13.761609063248857,13.681841314520124,13.827593474357123,13.796104906961794,14.009397516174145,1250,Mp2_Paraboloid,Mp2_Paraboloid1250
15.234614914106574,14.023566357545485,13.777547546734773,14.257107178421922,14.225972542127677,13.727507555701697,1250,Mp2_Paraboloid,Mp2_Paraboloid1250
14.782176682897916,13.545352056321121,13.636309363837261,14.17636151563892,13.7712218443715,13.511250012452937,1250,Mp2_Paraboloid,Mp2_Paraboloid1250
15.097207649038705,13.478103239759358,14.16624507580141,14.314188929727155,14.493911801168176,14.331825821148358,1250,Mp2_Paraboloid,Mp2_Paraboloid1250
15.912496512807625,14.070241547193392,13.547083290533212,13.68767198220193,14.136169408099885,13.418430514777697,1250,Mp2_Paraboloid,Mp2_Paraboloid1250
14.241642481578744,13.828009561691381,13.70693599682126,13.477180851883388,14.468906854155215,14.338766549447246,1250,Mp2_Paraboloid,Mp2_Paraboloid1250
15.629930404321511,14.256141610300466,13.709837856458194,13.335284112832053,13.709968954144033,14.488454050516895,1250,Mp2_Paraboloid,Mp2_Paraboloid1250
13.957682424634495,13.903027439383784,13.523730220239917,13.656100891509158,14.196445451600887,13.792372629314222,1250,Mp2_Paraboloid,Mp2_Paraboloid1250
14.31005837845944,14.190544801619932,13.49769651698227,13.863230311050332,14.198934807091662,13.774145096053363,1250,Mp2_Paraboloid,Mp2_Paraboloid1250
15.101762345319344,14.381602658690804,14.045148763446393,13.300503155970787,13.658436882668155,13.83459984765171,1250,Mp2_Paraboloid,Mp2_Paraboloid1250
13.922918087936004,13.990186859463739,13.194021660106621,14.111535797445711,13.90147337136167,14.71977074535866,1250,Mp2_Paraboloid,Mp2_Paraboloid1250
14.510753640302028,13.838014532611153,13.812656121319618,13.520194700859497,13.804343286672285,13.970170321740659,1250,Mp2_Paraboloid,Mp2_Paraboloid1250
15.166114121096616,14.288268434441108,13.987254608387085,13.776661637742473,14.252083165455835,14.06177465814005,1250,Mp2_Paraboloid,Mp2_Paraboloid1250
14.605849310406054,14.055651831944534,13.683357397052005,14.143648568877305,14.092666767430234,13.812348162644149,1250,Mp2_Paraboloid,Mp2_Paraboloid1250
14.270402955408445,14.046158567994386,13.810551694092727,14.30287554045983,14.260583464521597,13.720649426205352,1250,Mp2_Paraboloid,Mp2_Paraboloid1250
14.302686669904858,13.636407762467723,13.35105292696276,13.938774764528702,13.765559495064979,14.042604858188952,1250,Mp2_Paraboloid,Mp2_Paraboloid1250
14.528915113063933,14.228746741784908,13.915113218318599,14.180364336625491,14.01491025337426,13.740738195972423,1250,Mp2_Paraboloid,Mp2_Paraboloid1250
14.677814121958601,14.042240085122684,13.877702930331365,13.609171065732642,13.236146528262383,13.954946347159627,1250,Mp2_Paraboloid,Mp2_Paraboloid1250
15.079243340492875,14.577586997028947,14.472000435845661,14.336920153394608,13.467552437525724,14.218787934416884,1250,Mp2_Paraboloid,Mp2_Paraboloid1250
14.161659169440217,14.027820765625913,14.347200096368567,13.397565679015814,13.756251960092023,14.214375624410202,1250,Mp2_Paraboloid,Mp2_Paraboloid1250
15.140991375591579,13.154506915442326,13.420637247622864,13.428796127924908,14.06863891442228,13.466256608513753,1250,Mp2_Paraboloid,Mp2_Paraboloid1250
15.483169984433701,13.556139341110715,14.038942221244557,14.448177450761241,13.564422061260442,14.074261472590331,1250,Mp2_Paraboloid,Mp2_Paraboloid1250
14.29870943386687,13.34144280026825,13.779537261597778,13.925298055295922,13.079730136255316,13.746696268165612,1250,Mp2_Paraboloid,Mp2_Paraboloid1250
15.360444176320039,13.418572305693681,13.426002910194299,14.134136792066087,13.848817177585008,14.360059359792933,1250,Mp2_Paraboloid,Mp2_Paraboloid1250
13.96812178700913,13.487788496451444,14.48075735574004,13.259548032179726,13.685253193444812,13.705851766743057,1250,Mp2_Paraboloid,Mp2_Paraboloid1250
14.418903740552276,13.907734624718334,13.864213544243386,13.755490048560725,13.556572023386058,13.820780383755313,1250,Mp2_Paraboloid,Mp2_Paraboloid1250
14.75716950121294,14.244944437662946,14.126366051048876,14.176883134878823,14.01775952896677,14.429059889698124,1250,Mp2_Paraboloid,Mp2_Paraboloid1250
14.659603129330964,13.968198606503837,14.093692170575265,14.707989089493067,13.62507374174463,14.164814936121376,1250,Mp2_Paraboloid,Mp2_Paraboloid1250
14.450516424104052,14.265345608856293,14.337269204531188,14.014129614540328,14.158322613540252,13.494938787681495,1250,Mp2_Paraboloid,Mp2_Paraboloid1250
14.176590382656329,13.583684682982216,14.25885267842614,14.068258259265253,14.077257802328491,14.31406551233544,1250,Mp2_Paraboloid,Mp2_Paraboloid1250
14.61287569857124,14.630489599257865,13.72522491309376,14.252022218952678,14.213511662531658,13.552384630559336,1250,Mp2_Paraboloid,Mp2_Paraboloid1250
14.826290976812148,13.457879519282843,13.424045117476895,13.486819503103117,14.252214832816193,13.97557482546826,1250,Mp2_Paraboloid,Mp2_Paraboloid1250
14.381655704732173,13.55078757287833,13.249209135201419,14.063425116270892,13.99243576346006,13.709735202383689,1250,Mp2_Paraboloid,Mp2_Paraboloid1250
14.176199280368701,13.860136868441398,13.639475032352374,14.052719248188609,13.910896472532094,14.456159004015813,1250,Mp2_Paraboloid,Mp2_Paraboloid1250
14.491228759691865,14.167750068409656,13.388288781879806,13.555314579460589,13.866716776193359,13.598061464593762,1250,Mp2_Paraboloid,Mp2_Paraboloid1250
14.193729734949091,13.368753675453364,13.72019442008923,13.758351192647506,14.097910547166217,13.612442525035963,1250,Mp2_Paraboloid,Mp2_Paraboloid1250
